fname,ridge,rf,lr,gb,xbg,dt,lasso,enr,knn
D1656_D1657_D1658.csv,649.7711055698016,720.5853247219193,282.90433209258487,699.5889969241953,724.7444583019578,74.83670395869191,771.2008155935398,697.8421853355518,710.2018072289156
D1660_D1661_D1662.csv,174.1749884477886,126.38243461459834,256.6552643822691,131.8811010222696,139.03835005326704,246.77199216781722,131.86143250696725,137.40298967241984,181.83665014246208
D2059_D2060_D2061.csv,677.9084319853241,727.5777791999134,676.3974268078966,743.7416965823497,745.9184216485507,78.83567714435512,774.3732050641346,774.3732050641346,762.4544927536232
D1615_D1616_D1617.csv,839.4648142546076,815.5921952047286,861.7178960574923,791.4894290695266,800.8753522208567,124.54855537720705,761.596500183413,764.8369094330156,806.877369462092
D49_D50_D51.csv,921.1375927925611,909.4496025710642,949.287432939408,907.5724086781493,907.752382374299,26.551666666666677,926.6978316474543,926.8109256170821,908.4905128205128
D1625_D1626_D1627.csv,2408.3265462971863,3503.4486870750447,1534.1861575339865,3434.7661196022887,3586.810005414604,479.8838251318613,2643.763879906336,2941.4076486599474,3432.092663237889
D152_D153_D154.csv,6790.955279565996,8546.432808008361,6789.539975453701,8569.443571612026,8588.476988525392,2534.4786951335923,6774.790444328692,6777.693532066371,8461.449048775065
D169_D170_D171.csv,7042.574242718014,6452.157691135013,7047.4154166869375,6595.127270807233,6346.837751800272,466.4124694616977,6995.984575099916,7005.079270568032,6438.052248908534
D2075_D2076_D2077.csv,2996.1260472962667,3385.4823806443983,3185.3837986724566,3379.779733250429,3414.678595892817,749.406547499249,2993.988746277,2976.256182614548,3399.2803688057934
D3613_D3614_D3615.csv,6297.259000686367,6370.760504285885,6270.806758139824,6364.265678631125,6380.645280681672,67.29870543845949,6321.454391884337,6299.8843300323915,6430.332131147541
D3619_D3620_D3621.csv,1373.0022283260485,6891.7765,1367.8076017632204,6730.55839148696,7102.589945475261,8105.736904761903,5804.0378103189,5804.0378103189,6728.885802948316
D1632_D1633_D1634.csv,176.1462803079907,137.04796436140091,176.1928748817751,135.4127203789275,129.22742080688477,81.76139469729512,166.7025449577072,178.20534473779736,128.305
D168_D169_D170.csv,6737.582537021261,6325.075237324908,7445.715568599776,6368.379726256112,6242.478116610053,445.29099180469285,6770.820642438943,6772.154903972166,6511.3812396923195
