fname,ridge,rf,lr,gb,xbg,dt,lasso,enr,knn
D1637.csv,132159.96211677341,519626.3213140932,267843.80915290816,271083.6767212305,198721.62997722087,335762.5367647059,145220.37570544193,103024.13247797986,321996.22352941177
D3623.csv,1602.6572911661046,1262.451624402373,8192.291237215166,585.493059309749,920.9149928641757,801.421493902439,550.0356782524814,985.9945181721544,3339.135747209674
D2052.csv,106302.16086999029,147643.36072862564,1066819.4096586944,78998.76142408012,117341.399288974,107884.93403680412,70241.69119673855,93877.42428670492,381943.89849056595
D3618.csv,1111.3987449586862,1041.1145923389117,2820.2676751760864,1233.8374984531918,2876.026617430214,957.8073647427716,745.0466438346255,671.4807064185204,3123.3219097222222
D136.csv,350417.3594422001,853454.5522125326,1231326.380528469,822810.8807367306,994798.8043330648,459638.7878787879,381053.3539108624,323110.3351063962,561686.3636363636
D41.csv,254697.7938768637,5357220.033997757,254733.93940809768,5221169.190208723,5316603.609956237,5271133.175694447,330912.1147039135,312676.4645056749,5287951.281865094
D1643.csv,30859.54039156539,46461.08681430461,55739.72368051853,42675.77971308252,31255.797916391366,38434.95954600459,27231.308123404877,27231.308123404877,60324.68873426326
D2050.csv,2700.5415548754095,13178.57888681758,2876.8471502273997,12081.801135824722,10095.500340684617,4194.993567575934,2195.987905968626,2203.437949442618,3328.3085230936
D2065.csv,3370.276028240224,7482.653872822936,3368.781434209822,10650.836475354325,8572.078286899354,6380.763080141293,3599.440365245656,3599.4119560486715,11915.872778021969
D32.csv,25447.899283635696,59170.49230416327,25470.087238647295,51241.31084969003,57899.7556052532,48097.83383333333,24732.586888098307,24732.586888098307,93018.53682681968
D46.csv,149277.14694215072,223820.42055590445,191026.272798004,166718.62497670497,255997.78485665034,128912.42666666719,131950.23056736912,153394.13628391744,150699.48
D162.csv,7057.77906230317,43239.26232591904,7080.428096828876,33049.60374001672,23154.387556110556,13322.215919753095,6727.343655877878,6717.5517593048535,10108.423296296298
D31.csv,25447.899283635696,59170.49230416327,25470.087238647295,51241.31084969003,57899.7556052532,48097.83383333333,24732.586888098307,24732.586888098307,93018.53682681968
D2061.csv,29525.475855431705,69825.06900068597,29528.52633084603,96148.00379305333,73929.95413687921,67590.16116049394,27069.863312112,27380.078252122967,73609.18308339363
D176.csv,17778.83585058727,95692.58291411932,17774.61985340451,113107.86921982256,116625.87500797173,90509.32549880595,18686.608475816014,18631.056640083763,146076.06649991093
D168.csv,493.2135677868479,595.4306625039628,5870.276007959269,647.925233717854,508.22149670763577,625.6101990111947,421.6115692533545,431.1897188161122,1227.6218187031463
D3613.csv,771286.5119093294,1781965.9480614688,771076.8948766037,1896002.157366264,1870079.7354180992,1693117.534722222,716660.3768400317,724236.2736204183,2038223.6667079872
D2079.csv,10141.427483358122,4572.2690028127045,10147.220076214237,13438.646502458743,14035.057402045908,4424.094958691404,9328.543265461138,9328.543265461138,9254.030093435696
D2085.csv,4966935.714285715,4966935.714285715,4966935.714285715,4966935.714285715,4966935.714285715,4966935.714285715,4966935.714285715,4966935.714285715,4966935.714285715
D2076.csv,1154359.179731157,26260932.411443245,1476425.0196376415,34182195.7536295,26783976.47244049,16781759.256193694,1011542.886882727,1010550.4193184361,16858290.20236729
D3640.csv,44631.20928690845,45072.70334725306,63750.226206192296,43654.611113959225,43059.36645970115,43314.80894410977,47383.74836254236,48283.63878795266,44596.7519360803
D154.csv,316089.402821102,2142828.649148456,315944.92668088473,1918003.6335306216,869935.3140383002,4837833.12226285,297416.78708153067,297416.78708153067,368527.1451725001
D3596.csv,1724.2316247624142,1913.9347351289696,6105.710564268541,2075.0835885416495,2082.5099306858606,1866.1318395691603,1413.0617033847768,1414.0040338350877,2289.330356666668
D3620.csv,1077780.8073309993,38002261.60982199,1077290.0722082376,39362356.43624172,17657394.35208815,208.3414550000018,1261961.3555206403,1261961.3555206403,706.6109674999997
D30.csv,1452.1004737374865,3018.017478125236,1461.429313288913,2448.3417871237093,2140.934394274345,2696.851103222916,1381.704376760415,1380.179605466211,3073.1161644749996
D3616.csv,1317.3951072551288,4263.417971580214,1855.1120452420878,4198.231681931442,4129.825393569571,3741.0198756848345,1090.4065772396066,1090.4065772396066,4419.127005829191
D1644.csv,98365.4071564902,835224.5508684734,98417.80289216085,765511.1493107782,746000.0568382412,740780.5,103110.31052100683,103073.02283278115,929458.1949937232
D1654.csv,174437.7049373562,98798.18067573482,365122.39338367956,69829.07650238738,54255.455020454865,65819.93205268211,92288.3625642504,90868.52098260832,102757.66544117648
D1645.csv,1047.454027252832,13056.813987098416,1048.2151861071345,14433.06198857206,13499.04552841183,10382.759627790769,1012.1467169473716,1012.1467169473716,14638.508644859809
D174.csv,308.9971058101832,530.9807749629953,309.002379497094,591.4277096407767,573.4122904295617,449.94111473738883,276.5955258202284,283.5991116548143,472.76971426284086
D5.csv,71518.90836667827,220184.85924508207,72991.70935901045,188037.16884153982,189495.4831528251,195086.52004373493,39904.06172309453,41957.3067416604,230079.05235917348
D3644.csv,50327.3020985869,125913.57491053006,50319.97658940385,119067.91973616171,218812.60032983994,82824.21875,41814.33370013711,43009.49449673382,377278.87163100805
D156.csv,42148.292253378924,49965.85168628722,42177.89339444617,39792.513324795946,52473.84879194546,45271.06679849421,44413.27590455387,44356.621884293636,98489.41427253534
D132.csv,7899869.71064278,34984437.20145035,14028037.625002759,40810273.95741343,33632476.47799237,12485520.833333334,6798777.147943775,6894511.794372086,14449393.696907287
D40.csv,7418.895533798678,10930.509361712982,8091.215511818002,15618.265772301986,13020.011590890837,10137.845268360776,7720.794930144482,7447.705720838097,19278.795200000004
D3610.csv,59599456.91419829,59896187.5,59659363.66908981,59896189.203752115,65629908.73110962,59896187.5,59618978.62247984,59610901.090125516,59896187.5
D3631.csv,737.6854395893002,2642.69491036005,1136.1591452858506,3866.235875867282,2940.57165435483,1586.417262731488,730.1759479334112,689.2920021409388,4474.081525000004
D169.csv,842.9501983410786,313.0334591018497,1515.2689707164018,554.9494106421265,611.3649439517789,477.567896865802,731.1845301358799,713.032074079947,414.8693805289519
D2046.csv,10856.616745,187098.2138281707,10854.56146987069,92280.6181206007,100147.20156545615,9385.900119734482,11789.204970644489,11681.72788693425,23786.50335416667
D2047.csv,29981.397468251354,737438.3768832756,30039.58423992782,732985.1678124046,754742.1685107552,738951.2792416248,30238.388485645588,30193.356509356792,796818.7655194368
D50.csv,0.0003925601211065401,0.00038012485225971427,0.0003924176572340971,0.0003593230266030022,0.0003070523822114185,0.0003416395577266613,0.0004112418037375594,0.0004071282009905747,0.0002906666405109493
D2041.csv,25266.03377840699,201739.51544377737,25290.07618056271,186009.84325088488,204174.46488402702,196389.31388090726,24816.703247755268,24816.703247755268,207312.33110153224
D37.csv,33452.26497671224,23365.049690634194,192676.38816886095,23240.72872187434,31098.13917404034,21223.381312704176,26746.594386950524,31966.339862949313,42970.97454903063
D151.csv,12479.623233120878,22505.82391954294,58985.025320763794,22809.477531072447,25125.761279071823,16350.05992842608,10652.613636051685,10765.189873886682,24077.42686284479
D7.csv,218171.95863941527,188269.1845377129,231076.79443066442,173714.2855619349,276547.85515186127,72649.31006039391,114284.19770513865,150148.76933167892,163918.2730475877
D160.csv,6259.910230441628,4324.030438154636,7755.667181691253,5925.074076366457,3970.762519126794,8328.097512188051,4191.115966180994,2982.972885300817,24405.537331666674
D2071.csv,2577.8655451698896,5967.601362685697,3630.9806982651235,7114.14024784707,9559.352372476751,5548.909205740706,2566.894787884946,2524.472359345374,6864.494569565214
D2054.csv,4168.776271735967,1068.7313873828743,4179.600512779709,1019.4312619963674,1920.825965057482,735.374288876105,3062.0933709409246,3142.023110155069,9405.514150943396
D148.csv,252660.8839203296,4220165.865844534,252461.87274038748,2770778.325731536,2829359.3715703576,69112.94239512188,199524.83874996254,211125.9245154959,84806.947905
D164.csv,442072.5746060811,1213041.2184125588,512422.3463632346,1138253.4054908308,1147245.4507083038,1200978.6736589829,488095.20546866086,489589.9555641034,136406.7099833333
D49.csv,4357982.825967814,4518239.39482866,4441683.844928851,4508012.728879089,4510938.362639243,4524454.911583333,4387410.90914415,4371141.92411862,4529368.238231912
D1633.csv,56240.009041415506,114046.66318459398,101914.84378755421,94422.73211093675,90375.9775640512,75251.41864719358,55920.738093056265,46953.26906203706,72188.23333333334
D3617.csv,9435.101328647002,5728.435173648477,10419.618298249301,3742.312785535044,2899.681819297708,1893.5321180555557,6077.466071248353,5451.520230155977,5387.0702702702665
D27.csv,5767.320504474171,122865.41788263975,5755.7126310369495,108999.13900774166,90466.0731610873,52351.99580583332,5175.597257931912,5175.597257931912,59750.43478993033
D2040.csv,10415.645049904373,13896.731472930622,43670.12991547879,18400.307096806533,18334.172629827943,11348.065882017832,8873.757629866652,8928.429128190397,19998.786042906188
D2077.csv,216406.82377682315,5678445.104563012,216338.88383752186,5623889.954858177,5682823.793794213,5456823.165136055,228485.43774093568,228485.43774093568,4336873.06298345
D2049.csv,996.1346907864881,730.5624506319275,3022.549221270077,511.7066219455734,639.1044064868732,775.2478547629761,1096.3682749212164,1064.9926160932152,1740.1949056603773
D155.csv,1987.376959960036,2554.2639549816363,1987.0043282666225,2209.29237311608,1969.5145607994657,2458.2714481276043,1693.642348422971,1671.6809797363571,2856.1396525000036
D3627.csv,66649.74132120307,127002.24024250038,519164.5067327616,86753.95317727924,71965.94633596299,85689.00276069023,73027.72955121234,74548.82135318208,72506.46527777778
D47.csv,315.67352524205296,540.9339253836337,766.0859554650556,885.2901612661585,2500.881137390205,345.56511893069757,375.5788679685373,328.51457447874276,517.8187187500006
D2083.csv,434329.6880307113,367241.53824533144,515916.0279107698,462493.0736751828,407174.11619102856,259095.36980011628,251772.8956705344,264809.2212057173,464458.73557844386
D3638.csv,33218.845212092354,431254.35057208076,33200.42021831879,277623.78306964407,331152.2159362165,225287.82074175825,27540.279522196328,27824.295209482876,295811.79742105503
D131.csv,42836.07179686351,39748.714130857,211311.82857809134,39500.00500126505,95111.2108370824,39317.70833333291,19249.6709618938,19949.20927051894,44500.0
D163.csv,53031.364126855195,321942.73513149447,54398.61834783924,316052.91615741997,63990.72331444849,32213.257200231474,44831.01465235531,45685.40350908222,36204.84739506251
D3600.csv,33712.21934694444,91838.12916149588,51101.82623287439,35213.99936239787,35467.07875015154,88825.09395833335,39267.16130103576,20031.30255499993,97212.25803682432
D2059.csv,1268.0445895307203,2526.9556398748,1398.860577846466,1930.5807677480045,2515.7188976256025,2212.941239316235,1334.5638218268127,1330.139277299097,3908.651836590014
D1623.csv,329618.9600604424,155654.44664674439,3282368.2385068703,239332.28042359292,118595.79686495008,139296.10653462764,154167.4686562649,153584.39122383491,1181656.0255208334
D1642.csv,3994.8349717093643,6197.955039216066,4530.414622260579,7509.834154815551,12752.22644066687,6636.832599552164,4042.312045080189,3911.275485093,8798.553921568628
D142.csv,783.4517088250063,1016.1652629613466,797.7018045422643,1137.4472712601628,1118.0981216560544,959.8361477754962,783.3062748503072,783.3062748503072,1555.9294356416679
D165.csv,622066.7774213267,1706966.6182358817,721115.5060310796,1601689.1892106966,1614346.7114393243,1689955.7518587555,686880.1797187733,688996.6353950095,191981.3628716667
D2081.csv,3976.859876992913,2711.867317633864,14798.882224368599,2737.9728861264675,3017.2953124853657,3281.610177175443,3276.4617661728644,3265.6933868881733,5621.7615
D167.csv,1452815.2169384751,4674044.555555556,1446279.8854299653,4673944.071266223,4673431.355716138,4674044.555555556,1522035.1207998502,1520518.1601721537,4674044.555555556
D2037.csv,454.28451947466255,3068.023008893755,1017.7456815949466,2627.690841625894,2681.36704397254,2710.1703874999944,362.99851934173495,347.0158953372213,3641.2208490100734
D9.csv,6972.575666283663,13102.684056018828,13332.383848698253,13761.692653443974,9944.288409005703,1504.3291708333375,5460.767087811296,6968.997103373066,3960.6601237037034
D1629.csv,15772.466981823134,34368.19462390084,15871.456202619735,34626.87791823909,27012.888165570268,13886.425781250005,12395.428901687399,12740.037262277323,14806.6875
D1622.csv,107549.77214785686,240583.6523336926,107593.61199610365,254718.72993388303,135308.96959201197,240083.2573820849,91087.15523295576,91731.36126323392,362309.40260416665
D2068.csv,9258.419926577952,42109.39570968822,9366.00675787396,40764.21207665198,38431.630891751054,33160.24593002319,8541.775691138519,8541.775691138519,42983.31475978045
