fname,ridge,rf,lr,gb,xbg,dt,lasso,enr,knn
D1656_D1657_D1658.csv,598.5145422774834,701.1929217416622,678.2933148117754,702.3849337924188,715.9807942708334,122.43764172335605,651.5727628366544,653.3509652853893,708.492257813638
D1660_D1661_D1662.csv,324.4045013497601,318.73149636530405,340.8219599776021,316.1885775809502,313.7240992954799,40.35150647180716,264.28192537290926,300.76742754443393,317.19642857142856
D2059_D2060_D2061.csv,747.705344001932,791.9778054093683,662.450557628605,801.4549353014968,790.43701171875,41.40041458124789,781.2934823521314,753.6259068236512,685.6750000000001
D1615_D1616_D1617.csv,376.26178830428324,334.7175787199575,375.71910604577346,359.2983060001662,353.2353897758153,72.22123015873014,375.3467792563788,376.3044790497906,311.83043478260873
D49_D50_D51.csv,937.3959325873042,927.9312958225107,936.4696594180289,942.9223741262216,928.3299999999999,14.989166666666687,935.8788329981004,935.9829844618904,932.7580487180172
D1625_D1626_D1627.csv,2102.103407312047,1954.5307236521492,2153.9937495859,2097.5053099243005,1967.9495192307693,156.27422924297917,2260.8602802098276,2166.601416130619,1962.2024226791252
D152_D153_D154.csv,6154.001599440196,5764.057984838125,5881.915400107946,6064.180698366081,5733.767431640625,434.5989978892562,6223.357689592666,6134.055226042457,5427.803325565653
D169_D170_D171.csv,7087.638931706336,6666.8221642008675,6938.889891186787,6728.788723591394,6696.420056445313,843.0101587301588,7350.113945152253,7350.113945152253,6727.011341485766
D2075_D2076_D2077.csv,4057.214378006971,5199.816035621684,4054.8214087200236,5395.627050052833,5141.59120047433,995.2142857142857,4092.384976404443,4092.384976404443,4989.728571428573
D3613_D3614_D3615.csv,5153.5722290748345,5164.878627227816,5141.108519444655,5164.461101086052,5178.4201817666335,17.911970076907714,5160.807928760332,5155.87404020436,5164.626451612903
D3619_D3620_D3621.csv,1224.691167947114,1258.2950529820482,3748.730357336415,1255.9600088017544,1256.3647867838542,19.54166666666676,685.0102717642312,1013.4279320588316,1260.4308333333336
D1632_D1633_D1634.csv,209.21719109212177,197.90512071948356,209.23036887960635,208.9363418040201,192.79383239746093,30.57084824489233,208.92445774186268,208.9270770576587,211.05974999999998
D168_D169_D170.csv,7123.125922029918,6627.428111927075,7136.572342086666,6633.6742687581245,6620.9907633463545,826.5740101532238,7084.364724092844,7084.364724092844,6679.5575754217
D3603_D3604_D3605.csv,1934.6103430163573,1980.5068417951425,1963.1352634755654,1972.3844664277215,1983.390333251953,49.08158997334094,1963.0838372093021,1943.6925005289145,2027.1859549187116
D175_D176_D177.csv,6159.684564117725,5761.058293821794,6106.688280628037,5784.299394393878,5754.599533300781,522.6835881768457,6105.4319429060315,6112.358728912191,5784.868909118566
D145_D146_D147.csv,4619.330994253808,4559.481904691858,4619.360968766143,4554.358611137213,4553.399639739991,34.26855382446502,4617.129198920367,4616.10742991551,4600.322634880101
D15_D16_D17.csv,2020.4665801808464,1996.6656697143437,2081.09669634007,1999.801783670821,1989.0903344726562,117.99179140061241,1981.470119777087,2037.3887022611373,2063.0799999999995
D158_D159_D160.csv,855.9231178925522,892.6214845644979,896.0628113979388,895.1651052241807,910.8928049316407,68.65611455026455,884.7166020052285,878.2823515141718,861.7727500000001
D1659_D1660_D1661.csv,4774.657780182751,4757.154058809963,4781.9964968961585,4749.25563393068,4737.678417064525,31.07551588581218,4772.860886551433,4770.559820056434,4749.022222222222
D2083_D2084_D2085.csv,2405.1352777819243,1796.7999999999993,2439.0700746958078,1897.599996881067,1897.558056640625,3298.0,1680.9739929617258,1680.9739929617258,1673.6
D46_D47_D48.csv,10263.47586637054,10263.473047097246,10263.463486353105,10263.484797602145,10263.493532562255,0.17697003968254138,10263.499789315063,10263.547855719818,10263.538250000001
D146_D147_D148.csv,3018.147661951721,3125.0696323146803,2989.6891436519436,3352.3456565609144,2880.928563720703,186.78196972210216,3162.2774543125643,3044.909471637554,3023.3636666666666
D2065_D2066_D2067.csv,1099.8806905528786,1186.0737598091382,1242.2708711212458,1167.4257341921343,1197.4873165007562,55.67238014687382,1097.9079040366455,1092.9015898523023,1067.0638709677419
D37_D38_D39.csv,163.8888758936922,120.66548695169243,89.21105591921626,142.93725694813145,134.73347981770834,85.8034343434343,218.20714285714286,163.74235909129249,122.19333333333334
D2055_D2056_D2057.csv,300.2467681873589,272.3538892852278,332.7711114357641,267.21724553091485,275.1113688151042,18.728049144862464,292.4283072257443,297.73297813033815,297.75555555555553
D2044_D2045_D2046.csv,5616.4467113185865,5667.803439124216,5542.865284451647,5634.338475676333,5646.439351806641,181.8909436409434,5630.665186556127,5611.76428564315,5654.177056369279
D129_D130_D131.csv,2050.454371219465,1828.5189242798028,2208.0829322357213,1997.8930356561439,1838.8095825195312,153.26171529619953,2058.067037031774,2058.067037031774,1780.962953410617
D3630_D3631_D3632.csv,1007.9733117645153,978.5781575344693,889.1543889007169,992.2108158339464,1004.1641235351562,79.71911164070374,1002.0223924437518,980.7643361862905,1006.04
D2074_D2075_D2076.csv,2985.2089012051347,1545.7357807026817,1693.7098033324205,1884.6468142432643,983.2923967633928,2395.5638095238096,3423.646589987156,3409.660119008313,1252.303950229589
D162_D163_D164.csv,270.356611227826,225.33054655603488,161.9513661098643,328.26593818589845,190.35979461669922,131.5510850232352,347.15201223729986,330.85612533428144,157.45674999999997
D3639_D3640_D3641.csv,3260.6070304982,3404.0481836874787,3278.532153387944,3387.432443170035,3420.9691357421875,129.90439826839824,3273.9662821313236,3269.978626367677,3435.692
D1642_D1643_D1644.csv,2307.2592224101536,2152.5926539296947,2340.0718710527008,2170.295170577251,2162.3805865119484,121.25980940628008,2312.0384230246013,2316.333348536184,2154.0529411764705
D1628_D1629_D1630.csv,2745.1029997290766,2765.92812135299,2743.8969456673044,2691.807703535897,2762.144862583705,255.9841648879721,2779.1414861743788,2741.7472419185324,2722.52630221954
D3616_D3617_D3618.csv,329.9417494955351,336.6505076985165,332.5986006290154,344.22312468529026,339.7235860188802,23.35133394552969,334.87200069383135,336.9877244802522,332.0125
D1622_D1623_D1624.csv,5129.369364190287,5204.647204981327,5146.765558313036,5191.418891268957,5213.594970703125,108.92550597138928,5155.049114146823,5139.49153846979,5156.501149148508
D2057_D2058_D2059.csv,89.54193789341005,59.04059188579178,55.90695783443659,83.0943603880458,54.847188313802086,38.0,70.48247196838264,85.59184307972596,95.8914507621643
D154_D155_D156.csv,4806.365794214153,4648.29791403634,4736.873127884334,4675.2922330499805,4588.453098144531,373.4473684647665,4810.538985720996,4786.785967897815,4663.717340508703
D1645_D1646_D1647.csv,244.72276124255248,211.5300428316608,256.77723814724527,208.5756158271877,265.4815483940972,43.55603873705341,233.86771038355653,228.40417418578681,251.76666666666668
D170_D171_D172.csv,170.00791854933794,254.04770480630873,177.8417260631764,348.51422640042694,220.40207812499997,233.02674408708413,171.8098901950354,176.007919869315,192.617725
D4_D5_D6.csv,769.464261824757,776.1634747160202,769.5091017512616,774.8257538283069,777.700719833374,5.279137500000001,776.6754901877887,772.4934756371731,775.04844875
D3636_D3637_D3638.csv,5111.415393859649,5146.865413909396,5069.601048050724,5169.196660262648,5079.144279233871,190.5389912954428,5158.131318758211,5161.186043213803,4972.541935483871
D2052_D2053_D2054.csv,2407.260137236024,2470.9844953557786,2389.1151239092455,2468.681233152764,2467.8146362304688,59.333333333333336,2420.714426997798,2421.489177919111,2462.004556467009
D149_D150_D151.csv,1943.5153111361656,1787.6368994357836,1943.6350978573332,1738.775131005806,1693.177448730469,191.92020181852587,1928.687577902719,1929.559996169031,1793.956393859807
D3610_D3611_D3612.csv,9176.263808616388,8802.326959955395,9504.388866739184,8604.787090025227,8568.809123883928,132.02829243426558,8764.750856135923,8838.634545907027,8630.456752699305
D2077_D2078_D2079.csv,1575.826614655726,1637.0793783962918,1575.8256544709773,1620.8733243531321,1657.71474609375,106.25178611687595,1577.0413477652587,1576.7201397720214,1679.1940707372573
D3600_D3601_D3602.csv,4159.7903083386145,4160.773212565835,4168.47889424205,4158.727389623676,4152.179111328125,11.195193259679547,4162.80067531247,4159.561321528009,4160.58405
D1631_D1632_D1633.csv,1882.9396837274915,1832.4370239929922,1822.693154975322,1972.056321517222,1819.8077758789063,97.45504390124134,1867.025989046368,1860.0475978409872,1927.0125
D2070_D2071_D2072.csv,1091.4383132937667,1138.4206872008722,1139.4010324958087,1066.9354692764775,1119.3996717664932,92.53204510286994,1093.543821478142,1078.7016446410655,1113.795847188417
D1618_D1619_D1620.csv,856.3948434849716,1031.0556634044488,949.0845667569249,855.1796462103645,943.54123046875,204.85,876.135962445002,842.9734688298014,905.33
D3642_D3643_D3644.csv,2941.0540836296764,2662.034928755994,2941.754249047662,2724.5405119536035,2518.735595703125,200.50666099773252,2792.435332871767,2868.232153466558,2618.37768665092
D1626_D1627_D1628.csv,235.63355062766317,223.2847770958035,141.22644420087923,211.21785085851565,175.99585832868303,187.85714285714292,303.62491673258745,290.8610129599373,94.20089331248474
D2078_D2079_D2080.csv,1231.9886208487414,1077.793267241336,1231.950083692003,1092.1601209161665,1064.2415771484375,178.07309027777774,1232.0102146482989,1232.0102146482989,1115.2412344558204
